['Be', 'Ru', 'Se']
['Be', 'Ru', 'Te']
['Be', 'Rh', 'O']
['Be', 'Rh', 'S']
['Be', 'Rh', 'Se']
['Be', 'Rh', 'Te']
['Be', 'Pd', 'O']
['Be', 'Pd', 'S']
['Be', 'Pd', 'Se']
['Be', 'Pd', 'Te']
['Be', 'Ag', 'O']
['Be', 'Ag', 'S']
['Be', 'Ag', 'Se']
['Be', 'Ag', 'Te']
['Be', 'Cd', 'O']
['Be', 'Cd', 'S']
['Be', 'Cd', 'Se']
['Be', 'Cd', 'Te']
['Be', 'In', 'O']
['Be', 'In', 'S']
['Be', 'In', 'Se']
['Be', 'In', 'Te']
['Be', 'Sn', 'O']
['Be', 'Sn', 'S']
['Be', 'Sn', 'Se']
['Be', 'Sn', 'Te']
['Be', 'Cs', 'O']
['Be', 'Cs', 'S']
['Be', 'Cs', 'Se']
['Be', 'Cs', 'Te']
['Be', 'Ba', 'O']
['Be', 'Ba', 'S']
['Be', 'Ba', 'Se']
['Be', 'Ba', 'Te']
['Be', 'La', 'O']
['Be', 'La', 'S']
['Be', 'La', 'Se']
['Be', 'La', 'Te']
['Be', 'Hf', 'O']
['Be', 'Hf', 'S']
['Be', 'Hf', 'Se']
['Be', 'Hf', 'Te']
['Be', 'Ta', 'O']
['Be', 'Ta', 'S']
['Be', 'Ta', 'Se']
['Be', 'Ta', 'Te']
['Be', 'W', 'O']
['Be', 'W', 'S']
['Be', 'W', 'Se']
['Be', 'W', 'Te']
['Be', 'Re', 'O']
['Be', 'Re', 'S']
['Be', 'Re', 'Se']
['Be', 'Re', 'Te']
['Be', 'Os', 'O']
['Be', 'Os', 'S']
['Be', 'Os', 'Se']
['Be', 'Os', 'Te']
['Be', 'Ir', 'O']
['Be', 'Ir', 'S']
['Be', 'Ir', 'Se']
['Be', 'Ir', 'Te']
['Be', 'Pt', 'O']
['Be', 'Pt', 'S']
['Be', 'Pt', 'Se']
['Be', 'Pt', 'Te']
['Be', 'Au', 'O']
['Be', 'Au', 'S']
['Be', 'Au', 'Se']
['Be', 'Au', 'Te']
['Be', 'Hg', 'O']
['Be', 'Hg', 'S']
['Be', 'Hg', 'Se']
['Be', 'Hg', 'Te']
['Be', 'Tl', 'O']
['Be', 'Tl', 'S']
['Be', 'Tl', 'Se']
['Be', 'Tl', 'Te']
['Be', 'Pb', 'O']
['Be', 'Pb', 'S']
['Be', 'Pb', 'Se']
['Be', 'Pb', 'Te']
['Be', 'Bi', 'O']
['Be', 'Bi', 'S']
['Be', 'Bi', 'Se']
['Be', 'Bi', 'Te']
['Na', 'Mg', 'O']
['Na', 'Mg', 'S']
['Na', 'Mg', 'Se']
['Na', 'Mg', 'Te']
['Na', 'Al', 'O']
['Na', 'Al', 'S']
['Na', 'Al', 'Se']
['Na', 'Al', 'Te']
['Na', 'K', 'O']
['Na', 'K', 'S']
['Na', 'K', 'Se']
['Na', 'K', 'Te']
['Na', 'Ca', 'O']
['Na', 'Ca', 'S']
['Na', 'Ca', 'Se']
['Na', 'Ca', 'Te']
['Na', 'Sc', 'O']
['Na', 'Sc', 'S']
['Na', 'Sc', 'Se']
['Na', 'Sc', 'Te']
['Na', 'Ti', 'O']
['Na', 'Ti', 'S']
['Na', 'Ti', 'Se']
['Na', 'Ti', 'Te']
['Na', 'V', 'O']
['Na', 'V', 'S']
['Na', 'V', 'Se']
['Na', 'V', 'Te']
['Na', 'Cr', 'O']
['Na', 'Cr', 'S']
['Na', 'Cr', 'Se']
['Na', 'Cr', 'Te']
['Na', 'Mn', 'O']
['Na', 'Mn', 'S']
['Na', 'Mn', 'Se']
['Na', 'Mn', 'Te']
['Na', 'Fe', 'O']
['Na', 'Fe', 'S']
['Na', 'Fe', 'Se']
['Na', 'Fe', 'Te']
['Na', 'Co', 'O']
['Na', 'Co', 'S']
['Na', 'Co', 'Se']
['Na', 'Co', 'Te']
['Na', 'Ni', 'O']
['Na', 'Ni', 'S']
['Na', 'Ni', 'Se']
['Na', 'Ni', 'Te']
['Na', 'Cu', 'O']
['Na', 'Cu', 'S']
['Na', 'Cu', 'Se']
['Na', 'Cu', 'Te']
['Na', 'Zn', 'O']
['Na', 'Zn', 'S']
['Na', 'Zn', 'Se']
['Na', 'Zn', 'Te']
['Na', 'Ga', 'O']
['Na', 'Ga', 'S']
['Na', 'Ga', 'Se']
['Na', 'Ga', 'Te']
['Na', 'Rb', 'O']
['Na', 'Rb', 'S']
['Na', 'Rb', 'Se']
['Na', 'Rb', 'Te']
['Na', 'Sr', 'O']
['Na', 'Sr', 'S']
['Na', 'Sr', 'Se']
['Na', 'Sr', 'Te']
['Na', 'Y', 'O']
['Na', 'Y', 'S']
['Na', 'Y', 'Se']
['Na', 'Y', 'Te']
['Na', 'Zr', 'O']
['Na', 'Zr', 'S']
['Na', 'Zr', 'Se']
['Na', 'Zr', 'Te']
['Na', 'Nb', 'O']
['Na', 'Nb', 'S']
['Na', 'Nb', 'Se']
['Na', 'Nb', 'Te']
['Na', 'Mo', 'O']
['Na', 'Mo', 'S']
['Na', 'Mo', 'Se']
['Na', 'Mo', 'Te']
['Na', 'Ru', 'O']
['Na', 'Ru', 'S']
['Na', 'Ru', 'Se']
['Na', 'Ru', 'Te']
['Na', 'Rh', 'O']
['Na', 'Rh', 'S']
['Na', 'Rh', 'Se']
['Na', 'Rh', 'Te']
['Na', 'Pd', 'O']
['Na', 'Pd', 'S']
['Na', 'Pd', 'Se']
['Na', 'Pd', 'Te']
['Na', 'Ag', 'O']
['Na', 'Ag', 'S']
['Na', 'Ag', 'Se']
['Na', 'Ag', 'Te']
['Na', 'Cd', 'O']
['Na', 'Cd', 'S']
['Na', 'Cd', 'Se']
['Na', 'Cd', 'Te']
['Na', 'In', 'O']
['Na', 'In', 'S']
['Na', 'In', 'Se']
['Na', 'In', 'Te']
['Na', 'Sn', 'O']
['Na', 'Sn', 'S']
['Na', 'Sn', 'Se']
['Na', 'Sn', 'Te']
['Na', 'Cs', 'O']
['Na', 'Cs', 'S']
['Na', 'Cs', 'Se']
['Na', 'Cs', 'Te']
['Na', 'Ba', 'O']
['Na', 'Ba', 'S']
['Na', 'Ba', 'Se']
['Na', 'Ba', 'Te']
['Na', 'La', 'O']
['Na', 'La', 'S']
['Na', 'La', 'Se']
['Na', 'La', 'Te']
['Na', 'Hf', 'O']
['Na', 'Hf', 'S']
['Na', 'Hf', 'Se']
['Na', 'Hf', 'Te']
['Na', 'Ta', 'O']
['Na', 'Ta', 'S']
['Na', 'Ta', 'Se']
['Na', 'Ta', 'Te']
['Na', 'W', 'O']
['Na', 'W', 'S']
['Na', 'W', 'Se']
['Na', 'W', 'Te']
['Na', 'Re', 'O']
['Na', 'Re', 'S']
['Na', 'Re', 'Se']
['Na', 'Re', 'Te']
['Na', 'Os', 'O']
['Na', 'Os', 'S']
['Na', 'Os', 'Se']
['Na', 'Os', 'Te']
['Na', 'Ir', 'O']
['Na', 'Ir', 'S']
['Na', 'Ir', 'Se']
['Na', 'Ir', 'Te']
['Na', 'Pt', 'O']
['Na', 'Pt', 'S']
['Na', 'Pt', 'Se']
['Na', 'Pt', 'Te']
['Na', 'Au', 'O']
['Na', 'Au', 'S']
['Na', 'Au', 'Se']
['Na', 'Au', 'Te']
['Na', 'Hg', 'O']
['Na', 'Hg', 'S']
['Na', 'Hg', 'Se']
['Na', 'Hg', 'Te']
['Na', 'Tl', 'O']
['Na', 'Tl', 'S']
['Na', 'Tl', 'Se']
['Na', 'Tl', 'Te']
['Na', 'Pb', 'O']
['Na', 'Pb', 'S']
['Na', 'Pb', 'Se']
['Na', 'Pb', 'Te']
['Na', 'Bi', 'O']
['Na', 'Bi', 'S']
['Na', 'Bi', 'Se']
['Na', 'Bi', 'Te']
['Mg', 'Al', 'O']
['Mg', 'Al', 'S']
['Mg', 'Al', 'Se']
['Mg', 'Al', 'Te']
['Mg', 'K', 'O']
['Mg', 'K', 'S']
['Mg', 'K', 'Se']
['Mg', 'K', 'Te']
['Mg', 'Ca', 'O']
['Mg', 'Ca', 'S']
['Mg', 'Ca', 'Se']
['Mg', 'Ca', 'Te']
['Mg', 'Sc', 'O']
['Mg', 'Sc', 'S']
['Mg', 'Sc', 'Se']
['Mg', 'Sc', 'Te']
['Mg', 'Ti', 'O']
['Mg', 'Ti', 'S']
['Mg', 'Ti', 'Se']
['Mg', 'Ti', 'Te']
['Mg', 'V', 'O']
['Mg', 'V', 'S']
['Mg', 'V', 'Se']
['Mg', 'V', 'Te']
['Mg', 'Cr', 'O']
['Mg', 'Cr', 'S']
['Mg', 'Cr', 'Se']
['Mg', 'Cr', 'Te']
['Mg', 'Mn', 'O']
['Mg', 'Mn', 'S']
['Mg', 'Mn', 'Se']
['Mg', 'Mn', 'Te']
['Mg', 'Fe', 'O']
['Mg', 'Fe', 'S']
['Mg', 'Fe', 'Se']
['Mg', 'Fe', 'Te']
['Mg', 'Co', 'O']
['Mg', 'Co', 'S']
['Mg', 'Co', 'Se']
['Mg', 'Co', 'Te']
['Mg', 'Ni', 'O']
['Mg', 'Ni', 'S']
['Mg', 'Ni', 'Se']
['Mg', 'Ni', 'Te']
['Mg', 'Cu', 'O']
['Mg', 'Cu', 'S']
['Mg', 'Cu', 'Se']
['Mg', 'Cu', 'Te']
['Mg', 'Zn', 'O']
['Mg', 'Zn', 'S']
['Mg', 'Zn', 'Se']
['Mg', 'Zn', 'Te']
['Mg', 'Ga', 'O']
['Mg', 'Ga', 'S']
['Mg', 'Ga', 'Se']
['Mg', 'Ga', 'Te']
['Mg', 'Rb', 'O']
['Mg', 'Rb', 'S']
['Mg', 'Rb', 'Se']
['Mg', 'Rb', 'Te']
['Mg', 'Sr', 'O']
['Mg', 'Sr', 'S']
['Mg', 'Sr', 'Se']
['Mg', 'Sr', 'Te']
['Mg', 'Y', 'O']
['Mg', 'Y', 'S']
['Mg', 'Y', 'Se']
['Mg', 'Y', 'Te']
['Mg', 'Zr', 'O']
['Mg', 'Zr', 'S']
['Mg', 'Zr', 'Se']
['Mg', 'Zr', 'Te']
['Mg', 'Nb', 'O']
['Mg', 'Nb', 'S']
['Mg', 'Nb', 'Se']
['Mg', 'Nb', 'Te']
['Mg', 'Mo', 'O']
['Mg', 'Mo', 'S']
['Mg', 'Mo', 'Se']
['Mg', 'Mo', 'Te']
['Mg', 'Ru', 'O']
['Mg', 'Ru', 'S']
['Mg', 'Ru', 'Se']
['Mg', 'Ru', 'Te']
['Mg', 'Rh', 'O']
['Mg', 'Rh', 'S']
['Mg', 'Rh', 'Se']
['Mg', 'Rh', 'Te']
['Mg', 'Pd', 'O']
['Mg', 'Pd', 'S']
['Mg', 'Pd', 'Se']
['Mg', 'Pd', 'Te']
['Mg', 'Ag', 'O']
['Mg', 'Ag', 'S']
['Mg', 'Ag', 'Se']
['Mg', 'Ag', 'Te']
['Mg', 'Cd', 'O']
['Mg', 'Cd', 'S']
['Mg', 'Cd', 'Se']
['Mg', 'Cd', 'Te']
['Mg', 'In', 'O']
['Mg', 'In', 'S']
['Mg', 'In', 'Se']
['Mg', 'In', 'Te']
['Mg', 'Sn', 'O']
['Mg', 'Sn', 'S']
['Mg', 'Sn', 'Se']
['Mg', 'Sn', 'Te']
['Mg', 'Cs', 'O']
['Mg', 'Cs', 'S']
['Mg', 'Cs', 'Se']
['Mg', 'Cs', 'Te']
['Mg', 'Ba', 'O']
['Mg', 'Ba', 'S']
['Mg', 'Ba', 'Se']
['Mg', 'Ba', 'Te']
['Mg', 'La', 'O']
['Mg', 'La', 'S']
['Mg', 'La', 'Se']
['Mg', 'La', 'Te']
['Mg', 'Hf', 'O']
['Mg', 'Hf', 'S']
['Mg', 'Hf', 'Se']
['Mg', 'Hf', 'Te']
['Mg', 'Ta', 'O']
['Mg', 'Ta', 'S']
['Mg', 'Ta', 'Se']
['Mg', 'Ta', 'Te']
['Mg', 'W', 'O']
['Mg', 'W', 'S']
['Mg', 'W', 'Se']
['Mg', 'W', 'Te']
['Mg', 'Re', 'O']
['Mg', 'Re', 'S']
['Mg', 'Re', 'Se']
['Mg', 'Re', 'Te']
['Mg', 'Os', 'O']
['Mg', 'Os', 'S']
['Mg', 'Os', 'Se']
['Mg', 'Os', 'Te']
['Mg', 'Ir', 'O']
['Mg', 'Ir', 'S']
['Mg', 'Ir', 'Se']
['Mg', 'Ir', 'Te']
['Mg', 'Pt', 'O']
['Mg', 'Pt', 'S']
['Mg', 'Pt', 'Se']
['Mg', 'Pt', 'Te']
['Mg', 'Au', 'O']
['Mg', 'Au', 'S']
['Mg', 'Au', 'Se']
['Mg', 'Au', 'Te']
['Mg', 'Hg', 'O']
['Mg', 'Hg', 'S']
['Mg', 'Hg', 'Se']
['Mg', 'Hg', 'Te']
['Mg', 'Tl', 'O']
['Mg', 'Tl', 'S']
['Mg', 'Tl', 'Se']
['Mg', 'Tl', 'Te']
['Mg', 'Pb', 'O']
['Mg', 'Pb', 'S']
['Mg', 'Pb', 'Se']
['Mg', 'Pb', 'Te']
['Mg', 'Bi', 'O']
['Mg', 'Bi', 'S']
['Mg', 'Bi', 'Se']
['Mg', 'Bi', 'Te']
['Al', 'K', 'O']
['Al', 'K', 'S']
['Al', 'K', 'Se']
['Al', 'K', 'Te']
['Al', 'Ca', 'O']
['Al', 'Ca', 'S']
['Al', 'Ca', 'Se']
['Al', 'Ca', 'Te']
['Al', 'Sc', 'O']
['Al', 'Sc', 'S']
['Al', 'Sc', 'Se']
['Al', 'Sc', 'Te']
['Al', 'Ti', 'O']
['Al', 'Ti', 'S']
['Al', 'Ti', 'Se']
['Al', 'Ti', 'Te']
['Al', 'V', 'O']
['Al', 'V', 'S']
['Al', 'V', 'Se']
['Al', 'V', 'Te']
['Al', 'Cr', 'O']
['Al', 'Cr', 'S']
['Al', 'Cr', 'Se']
['Al', 'Cr', 'Te']
['Al', 'Mn', 'O']
['Al', 'Mn', 'S']
['Al', 'Mn', 'Se']
['Al', 'Mn', 'Te']
['Al', 'Fe', 'O']
['Al', 'Fe', 'S']
['Al', 'Fe', 'Se']
['Al', 'Fe', 'Te']
['Al', 'Co', 'O']
['Al', 'Co', 'S']
['Al', 'Co', 'Se']
['Al', 'Co', 'Te']
['Al', 'Ni', 'O']
['Al', 'Ni', 'S']
['Al', 'Ni', 'Se']
['Al', 'Ni', 'Te']
['Al', 'Cu', 'O']
['Al', 'Cu', 'S']
['Al', 'Cu', 'Se']
['Al', 'Cu', 'Te']
['Al', 'Zn', 'O']
['Al', 'Zn', 'S']
['Al', 'Zn', 'Se']
['Al', 'Zn', 'Te']
['Al', 'Ga', 'O']
['Al', 'Ga', 'S']
['Al', 'Ga', 'Se']
['Al', 'Ga', 'Te']
['Al', 'Rb', 'O']
['Al', 'Rb', 'S']
['Al', 'Rb', 'Se']
['Al', 'Rb', 'Te']
['Al', 'Sr', 'O']
['Al', 'Sr', 'S']
['Al', 'Sr', 'Se']
['Al', 'Sr', 'Te']
['Al', 'Y', 'O']
['Al', 'Y', 'S']
['Al', 'Y', 'Se']
['Al', 'Y', 'Te']
['Al', 'Zr', 'O']
['Al', 'Zr', 'S']
['Al', 'Zr', 'Se']
['Al', 'Zr', 'Te']
['Al', 'Nb', 'O']
['Al', 'Nb', 'S']
['Al', 'Nb', 'Se']
['Al', 'Nb', 'Te']
['Al', 'Mo', 'O']
['Al', 'Mo', 'S']
['Al', 'Mo', 'Se']
['Al', 'Mo', 'Te']
['Al', 'Ru', 'O']
['Al', 'Ru', 'S']
['Al', 'Ru', 'Se']
['Al', 'Ru', 'Te']
['Al', 'Rh', 'O']
['Al', 'Rh', 'S']
['Al', 'Rh', 'Se']
['Al', 'Rh', 'Te']
['Al', 'Pd', 'O']
['Al', 'Pd', 'S']
['Al', 'Pd', 'Se']
['Al', 'Pd', 'Te']
['Al', 'Ag', 'O']
['Al', 'Ag', 'S']
['Al', 'Ag', 'Se']
['Al', 'Ag', 'Te']
['Al', 'Cd', 'O']
['Al', 'Cd', 'S']
['Al', 'Cd', 'Se']
['Al', 'Cd', 'Te']
['Al', 'In', 'O']
['Al', 'In', 'S']
['Al', 'In', 'Se']
['Al', 'In', 'Te']
['Al', 'Sn', 'O']
['Al', 'Sn', 'S']
['Al', 'Sn', 'Se']
['Al', 'Sn', 'Te']
['Al', 'Cs', 'O']
['Al', 'Cs', 'S']
['Al', 'Cs', 'Se']
['Al', 'Cs', 'Te']
['Al', 'Ba', 'O']
['Al', 'Ba', 'S']
['Al', 'Ba', 'Se']
['Al', 'Ba', 'Te']
['Al', 'La', 'O']
['Al', 'La', 'S']
['Al', 'La', 'Se']
['Al', 'La', 'Te']
['Al', 'Hf', 'O']
['Al', 'Hf', 'S']
['Al', 'Hf', 'Se']
['Al', 'Hf', 'Te']
['Al', 'Ta', 'O']
['Al', 'Ta', 'S']
['Al', 'Ta', 'Se']
['Al', 'Ta', 'Te']
['Al', 'W', 'O']
['Al', 'W', 'S']
['Al', 'W', 'Se']
['Al', 'W', 'Te']
['Al', 'Re', 'O']
['Al', 'Re', 'S']
['Al', 'Re', 'Se']
['Al', 'Re', 'Te']
['Al', 'Os', 'O']
['Al', 'Os', 'S']
['Al', 'Os', 'Se']
['Al', 'Os', 'Te']
['Al', 'Ir', 'O']
['Al', 'Ir', 'S']
['Al', 'Ir', 'Se']
['Al', 'Ir', 'Te']
['Al', 'Pt', 'O']
['Al', 'Pt', 'S']
['Al', 'Pt', 'Se']
['Al', 'Pt', 'Te']
['Al', 'Au', 'O']
['Al', 'Au', 'S']
['Al', 'Au', 'Se']
['Al', 'Au', 'Te']
['Al', 'Hg', 'O']
['Al', 'Hg', 'S']
['Al', 'Hg', 'Se']
['Al', 'Hg', 'Te']
['Al', 'Tl', 'O']
['Al', 'Tl', 'S']
['Al', 'Tl', 'Se']
['Al', 'Tl', 'Te']
['Al', 'Pb', 'O']
['Al', 'Pb', 'S']
['Al', 'Pb', 'Se']
['Al', 'Pb', 'Te']
['Al', 'Bi', 'O']
['Al', 'Bi', 'S']
['Al', 'Bi', 'Se']
['Al', 'Bi', 'Te']
['K', 'Ca', 'O']
['K', 'Ca', 'S']
['K', 'Ca', 'Se']
['K', 'Ca', 'Te']
['K', 'Sc', 'O']
['K', 'Sc', 'S']
['K', 'Sc', 'Se']
['K', 'Sc', 'Te']
['K', 'Ti', 'O']
['K', 'Ti', 'S']
['K', 'Ti', 'Se']
['K', 'Ti', 'Te']
['K', 'V', 'O']
['K', 'V', 'S']
['K', 'V', 'Se']
['K', 'V', 'Te']
['K', 'Cr', 'O']
['K', 'Cr', 'S']
['K', 'Cr', 'Se']
['K', 'Cr', 'Te']
['K', 'Mn', 'O']
['K', 'Mn', 'S']
['K', 'Mn', 'Se']
['K', 'Mn', 'Te']
['K', 'Fe', 'O']
['K', 'Fe', 'S']
['K', 'Fe', 'Se']
['K', 'Fe', 'Te']
['K', 'Co', 'O']
['K', 'Co', 'S']
['K', 'Co', 'Se']
['K', 'Co', 'Te']
['K', 'Ni', 'O']
['K', 'Ni', 'S']
['K', 'Ni', 'Se']
['K', 'Ni', 'Te']
['K', 'Cu', 'O']
['K', 'Cu', 'S']
['K', 'Cu', 'Se']
['K', 'Cu', 'Te']
['K', 'Zn', 'O']
['K', 'Zn', 'S']
['K', 'Zn', 'Se']
['K', 'Zn', 'Te']
['K', 'Ga', 'O']
['K', 'Ga', 'S']
['K', 'Ga', 'Se']
['K', 'Ga', 'Te']
['K', 'Rb', 'O']
['K', 'Rb', 'S']
['K', 'Rb', 'Se']
['K', 'Rb', 'Te']
['K', 'Sr', 'O']
['K', 'Sr', 'S']
['K', 'Sr', 'Se']
['K', 'Sr', 'Te']
['K', 'Y', 'O']
['K', 'Y', 'S']
